customer_code,first_name,last_name,email,phone,date_of_birth,gender,acquisition_date,customer_status
C00250,Noah,Ramirez,noah.ramirez672@email.com,+1-539-379-3039,1952-06-10,Female,2023-12-21,Active
C00251,Matthew,White,matthew.white451@email.com,+1-595-447-4060,1977-06-04,Other,2023-08-11,Active
C00252,Daniel,Robinson,daniel.robinson817@email.com,+1-731-373-2353,1981-06-03,Male,2023-10-24,Active
C00253,Victoria,Clark,victoria.clark185@email.com,+1-758-400-6262,1988-06-01,Male,2024-09-17,Active
C00254,Evelyn,Martinez,evelyn.martinez457@email.com,+1-817-834-7981,1980-06-03,Other,2024-07-14,Active
C00255,Emily,Anderson,emily.anderson44@email.com,+1-944-990-6776,1991-06-01,Female,2023-04-12,Active
C00256,Noah,Williams,noah.williams688@email.com,+1-852-515-6952,1965-06-07,Other,2023-07-25,Active
C00257,Mia,Smith,mia.smith147@email.com,+1-822-794-8179,2004-05-28,Male,2024-11-26,Active
C00258,Lucas,Harris,lucas.harris661@email.com,+1-575-470-7272,1970-06-06,Male,2023-05-31,Active
C00259,William,Perez,william.perez461@email.com,+1-579-480-8273,2000-05-29,Other,2024-10-14,Active
C00260,Samuel,Lopez,samuel.lopez408@email.com,+1-521-765-5566,2007-05-28,Male,2024-04-20,Active
C00261,James,Thomas,james.thomas531@email.com,+1-596-675-2929,1963-06-08,Female,2024-04-07,Active
C00262,Avery,Miller,avery.miller627@email.com,+1-492-810-9047,2000-05-29,Male,2024-06-10,Active
C00263,Ava,Anderson,ava.anderson177@email.com,+1-930-555-2438,1966-06-07,Female,2023-02-02,Active
C00264,Emily,Thompson,emily.thompson67@email.com,+1-763-655-5757,1963-06-08,Male,2024-02-28,Active
C00265,James,Sanchez,james.sanchez371@email.com,+1-720-329-2988,1993-05-31,Male,2024-06-09,Active
C00266,Joseph,Smith,joseph.smith370@email.com,+1-767-686-7044,2000-05-29,Other,2023-09-10,Active
C00267,Andrew,Lewis,andrew.lewis89@email.com,+1-267-416-7523,1982-06-03,Other,2023-08-29,Active
C00268,Sofia,Clark,sofia.clark589@email.com,+1-275-228-6194,1980-06-03,Male,2023-03-15,Active
C00269,David,Perez,david.perez530@email.com,+1-552-231-3981,1976-06-04,Female,2024-08-21,Active
C00270,Noah,Clark,noah.clark128@email.com,+1-730-256-5982,1988-06-01,Male,2024-07-16,Active
C00271,Amelia,Lopez,amelia.lopez971@email.com,+1-731-390-2292,1968-06-06,Male,2024-04-19,Active
C00272,Sebastian,Rodriguez,sebastian.rodriguez129@email.com,+1-840-410-9740,1967-06-07,Other,2024-09-27,Active
C00273,Mia,Jackson,mia.jackson965@email.com,+1-794-257-3804,1962-06-08,Other,2023-02-26,Active
C00274,Victoria,Hernandez,victoria.hernandez863@email.com,+1-777-142-1464,1967-06-07,Male,2024-10-09,Active
C00275,Chloe,Rodriguez,chloe.rodriguez667@email.com,+1-415-885-7825,2007-05-28,Other,2023-04-09,Active
C00276,Joseph,Lewis,joseph.lewis643@email.com,+1-758-396-5949,1957-06-09,Male,2023-08-25,Active
C00277,Matthew,Martinez,matthew.martinez465@email.com,+1-274-805-1981,1982-06-03,Female,2024-07-23,Active
C00278,Ella,Anderson,ella.anderson209@email.com,+1-548-721-3353,1988-06-01,Other,2024-02-15,Active
C00279,Emily,Gonzalez,emily.gonzalez134@email.com,+1-978-479-9437,1988-06-01,Male,2023-06-05,Active
C00280,Lucas,Anderson,lucas.anderson126@email.com,+1-473-560-5061,2005-05-28,Male,2024-08-09,Active
C00281,Evelyn,Gonzalez,evelyn.gonzalez885@email.com,+1-830-528-5067,1972-06-05,Female,2024-07-21,Active
C00282,Abigail,Miller,abigail.miller782@email.com,+1-363-610-9433,1952-06-10,Female,2023-09-10,Active
C00283,Alexander,Thomas,alexander.thomas24@email.com,+1-292-502-9281,1995-05-31,Male,2023-09-20,Active
C00284,John,Lopez,john.lopez50@email.com,+1-251-388-9108,1965-06-07,Other,2023-04-30,Active
C00285,Ella,Martinez,ella.martinez550@email.com,+1-208-967-2761,1952-06-10,Male,2023-10-17,Active
C00286,Harper,White,harper.white375@email.com,+1-982-512-6995,2005-05-28,Female,2024-11-15,Active
C00287,Chloe,Moore,chloe.moore200@email.com,+1-571-666-5728,1976-06-04,Female,2024-10-17,Active
C00288,Avery,Harris,avery.harris564@email.com,+1-486-945-2946,1983-06-03,Male,2024-08-22,Active
C00289,Daniel,Sanchez,daniel.sanchez348@email.com,+1-771-474-3363,1976-06-04,Other,2024-06-11,Active
C00290,Matthew,Taylor,matthew.taylor42@email.com,+1-246-139-3245,1957-06-09,Female,2023-01-01,Active
C00291,Ella,Taylor,ella.taylor468@email.com,+1-352-720-9446,1969-06-06,Female,2024-08-10,Active
C00292,Abigail,Garcia,abigail.garcia403@email.com,+1-831-857-5902,1976-06-04,Female,2023-05-04,Active
C00293,Scarlett,Moore,scarlett.moore502@email.com,+1-925-676-5911,1985-06-02,Male,2023-09-02,Active
C00294,Michael,Perez,michael.perez113@email.com,+1-626-697-6040,2007-05-28,Other,2023-01-27,Active
C00295,Victoria,Thomas,victoria.thomas272@email.com,+1-871-901-4728,1978-06-04,Other,2024-11-09,Active
C00296,Mia,Taylor,mia.taylor645@email.com,+1-938-734-7229,1993-05-31,Other,2024-08-02,Active
C00297,Olivia,Jackson,olivia.jackson971@email.com,+1-917-212-4125,1988-06-01,Female,2024-12-12,Active
C00298,Sofia,Jones,sofia.jones423@email.com,+1-907-308-7723,1978-06-04,Other,2023-08-06,Active
C00299,Noah,Thompson,noah.thompson142@email.com,+1-731-312-6325,1975-06-05,Female,2023-02-22,Active
C00300,Elizabeth,Hernandez,elizabeth.hernandez980@email.com,+1-377-570-9734,1986-06-02,Other,2024-01-16,Active
C00301,Harper,Martin,harper.martin496@email.com,+1-396-352-5571,1994-05-31,Female,2023-06-09,Active
C00302,Alexander,Harris,alexander.harris296@email.com,+1-921-312-9011,1986-06-02,Female,2024-02-11,Active
C00303,Sebastian,Robinson,sebastian.robinson957@email.com,+1-938-380-5715,1965-06-07,Other,2024-08-29,Active
C00304,Grace,Gonzalez,grace.gonzalez918@email.com,+1-604-938-6654,2006-05-28,Female,2024-08-04,Active
C00305,Evelyn,Thompson,evelyn.thompson81@email.com,+1-554-552-5201,1996-05-30,Male,2023-08-29,Active
C00306,Grace,Rodriguez,grace.rodriguez956@email.com,+1-775-812-5450,1969-06-06,Male,2024-08-13,Active
C00307,John,Davis,john.davis249@email.com,+1-251-785-9700,1994-05-31,Other,2024-05-14,Active
C00308,Noah,Brown,noah.brown424@email.com,+1-538-834-8739,1959-06-09,Other,2024-09-20,Active
C00309,Isabella,Smith,isabella.smith988@email.com,+1-763-261-7666,1978-06-04,Female,2023-03-04,Active
C00310,Charlotte,Harris,charlotte.harris988@email.com,+1-494-428-5676,1959-06-09,Male,2023-03-11,Active
C00311,Ethan,Lee,ethan.lee588@email.com,+1-437-647-1611,1952-06-10,Female,2024-07-05,Active
C00312,James,Robinson,james.robinson942@email.com,+1-237-956-7504,1961-06-08,Male,2023-08-12,Active
C00313,Evelyn,Lewis,evelyn.lewis39@email.com,+1-209-405-2758,1979-06-04,Female,2024-01-23,Active
C00314,Grace,Taylor,grace.taylor506@email.com,+1-337-971-9261,1996-05-30,Female,2023-09-09,Active
C00315,Mason,Hernandez,mason.hernandez167@email.com,+1-948-569-5215,1961-06-08,Male,2024-06-24,Active
C00316,Michael,Sanchez,michael.sanchez303@email.com,+1-781-790-4164,1954-06-10,Other,2024-07-05,Active
C00317,Matthew,Clark,matthew.clark438@email.com,+1-727-435-2421,2002-05-29,Other,2023-11-17,Active
C00318,James,Jones,james.jones489@email.com,+1-531-354-1111,1993-05-31,Female,2024-04-08,Active
C00319,Avery,Harris,avery.harris274@email.com,+1-537-409-1187,1985-06-02,Other,2024-04-08,Active
C00320,Lucas,Johnson,lucas.johnson684@email.com,+1-321-576-6026,1965-06-07,Female,2024-07-21,Active
C00321,Scarlett,Robinson,scarlett.robinson917@email.com,+1-920-888-6095,1968-06-06,Male,2023-01-25,Active
C00322,Evelyn,Lopez,evelyn.lopez630@email.com,+1-426-324-3188,1979-06-04,Male,2023-08-30,Active
C00323,Victoria,Lopez,victoria.lopez426@email.com,+1-918-662-8714,1956-06-09,Other,2023-06-30,Active
C00324,Benjamin,Harris,benjamin.harris254@email.com,+1-896-872-2341,1975-06-05,Female,2023-07-12,Active
C00325,Daniel,Williams,daniel.williams940@email.com,+1-777-214-2011,1996-05-30,Other,2023-06-20,Active
C00326,Chloe,Moore,chloe.moore154@email.com,+1-368-435-9525,1965-06-07,Male,2023-10-06,Active
C00327,Benjamin,Thompson,benjamin.thompson598@email.com,+1-700-193-9361,1979-06-04,Male,2023-10-02,Active
C00328,Isabella,Taylor,isabella.taylor426@email.com,+1-667-677-1945,1965-06-07,Female,2023-06-08,Active
C00329,Alexander,White,alexander.white23@email.com,+1-605-360-1049,2004-05-28,Other,2024-05-22,Active
C00330,Olivia,Wilson,olivia.wilson353@email.com,+1-917-165-9866,1978-06-04,Male,2024-10-31,Active
C00331,Olivia,Martinez,olivia.martinez419@email.com,+1-384-887-3218,1967-06-07,Other,2023-03-16,Active
C00332,Sofia,Lopez,sofia.lopez913@email.com,+1-591-559-7184,1965-06-07,Male,2023-12-13,Active
C00333,Grace,Jones,grace.jones670@email.com,+1-556-221-3924,1975-06-05,Female,2023-06-30,Active
C00334,Isabella,White,isabella.white229@email.com,+1-203-874-1372,1965-06-07,Female,2024-03-01,Active
C00335,Grace,Wilson,grace.wilson545@email.com,+1-588-943-4762,1986-06-02,Female,2024-04-22,Active
C00336,William,Rodriguez,william.rodriguez194@email.com,+1-942-883-2848,1982-06-03,Other,2024-11-29,Active
C00337,Andrew,Harris,andrew.harris959@email.com,+1-216-346-4376,1970-06-06,Male,2024-10-24,Active
C00338,Olivia,Anderson,olivia.anderson613@email.com,+1-888-820-1797,2006-05-28,Other,2024-04-25,Active
C00339,Matthew,Anderson,matthew.anderson240@email.com,+1-752-322-1924,1990-06-01,Other,2024-08-10,Active
C00340,Amelia,Clark,amelia.clark939@email.com,+1-949-689-6224,1959-06-09,Other,2023-05-20,Active
C00341,Abigail,Davis,abigail.davis310@email.com,+1-346-776-9540,1989-06-01,Female,2024-05-19,Active
C00342,Henry,Johnson,henry.johnson571@email.com,+1-805-852-3869,1981-06-03,Other,2023-03-31,Active
C00343,Sebastian,Thomas,sebastian.thomas49@email.com,+1-552-758-7244,1964-06-07,Female,2023-07-13,Active
C00344,Sofia,Wilson,sofia.wilson153@email.com,+1-507-485-4012,1993-05-31,Female,2023-06-30,Active
C00345,Amelia,Martinez,amelia.martinez879@email.com,+1-924-247-8586,1982-06-03,Other,2024-11-02,Active
C00346,Sofia,Moore,sofia.moore543@email.com,+1-337-497-4978,1987-06-02,Male,2024-04-14,Active
C00347,Ethan,Robinson,ethan.robinson461@email.com,+1-579-194-9775,1991-06-01,Male,2024-06-19,Active
C00348,Elizabeth,Perez,elizabeth.perez620@email.com,+1-817-140-2192,1962-06-08,Other,2024-06-22,Active
C00349,Sebastian,Miller,sebastian.miller491@email.com,+1-413-990-6455,1995-05-31,Male,2024-02-25,Active
C00350,Charlotte,White,charlotte.white121@email.com,+1-964-872-8846,1970-06-06,Other,2024-04-27,Active
C00351,Benjamin,Gonzalez,benjamin.gonzalez938@email.com,+1-445-665-6269,1979-06-04,Female,2024-03-17,Active
C00352,Grace,Lee,grace.lee368@email.com,+1-515-367-6892,1979-06-04,Female,2023-07-25,Active
C00353,Sophia,Sanchez,sophia.sanchez740@email.com,+1-680-879-6246,1988-06-01,Female,2024-06-06,Active
C00354,Sofia,Johnson,sofia.johnson577@email.com,+1-426-859-3390,1973-06-05,Female,2024-12-15,Active
C00355,John,Jackson,john.jackson738@email.com,+1-627-402-3497,1994-05-31,Female,2024-06-14,Active
C00356,Elizabeth,Jackson,elizabeth.jackson854@email.com,+1-451-611-6530,1962-06-08,Female,2024-04-12,Active
C00357,Joseph,Anderson,joseph.anderson173@email.com,+1-950-914-6770,1962-06-08,Male,2024-07-11,Active
C00358,Grace,Thomas,grace.thomas189@email.com,+1-755-757-1962,1955-06-10,Male,2023-07-14,Active
C00359,Ava,Clark,ava.clark685@email.com,+1-249-882-1104,1955-06-10,Male,2023-11-05,Active
C00360,Amelia,Williams,amelia.williams725@email.com,+1-354-109-4583,1985-06-02,Female,2023-08-02,Active
C00361,Noah,Martin,noah.martin654@email.com,+1-882-731-8916,2007-05-28,Female,2023-02-25,Active
C00362,Emma,Moore,emma.moore565@email.com,+1-621-112-1274,1991-06-01,Other,2023-07-08,Active
C00363,Grace,Martinez,grace.martinez18@email.com,+1-714-932-8054,2002-05-29,Male,2024-07-01,Active
C00364,Samuel,Jones,samuel.jones247@email.com,+1-396-734-9625,1991-06-01,Female,2024-04-17,Active
C00365,Matthew,Williams,matthew.williams383@email.com,+1-615-570-4984,1989-06-01,Male,2023-01-18,Active
C00366,Ethan,Lee,ethan.lee879@email.com,+1-865-877-1519,1984-06-02,Female,2024-09-27,Active
C00367,Elizabeth,Moore,elizabeth.moore488@email.com,+1-257-752-1154,2003-05-29,Male,2023-01-12,Active
C00368,Joseph,Ramirez,joseph.ramirez445@email.com,+1-860-903-6427,1951-06-11,Male,2023-06-01,Active
C00369,Samuel,Robinson,samuel.robinson44@email.com,+1-435-316-8790,2004-05-28,Male,2024-03-29,Active
C00370,Henry,Lewis,henry.lewis557@email.com,+1-777-773-1539,2007-05-28,Female,2024-07-01,Active
C00371,Benjamin,Jackson,benjamin.jackson148@email.com,+1-970-940-7525,1998-05-30,Female,2024-10-14,Active
C00372,Chloe,Davis,chloe.davis581@email.com,+1-598-793-9856,1960-06-08,Female,2024-01-27,Active
C00373,Isabella,Sanchez,isabella.sanchez706@email.com,+1-941-180-9204,2002-05-29,Male,2024-01-12,Active
C00374,Jackson,Davis,jackson.davis859@email.com,+1-277-448-7499,1968-06-06,Male,2024-02-01,Active
C00375,Henry,Sanchez,henry.sanchez462@email.com,+1-702-333-6829,1981-06-03,Female,2023-06-14,Active
C00376,James,Perez,james.perez600@email.com,+1-876-489-2404,1957-06-09,Female,2023-04-08,Active
C00377,Lucas,Thompson,lucas.thompson76@email.com,+1-284-374-3526,1958-06-09,Other,2023-12-08,Active
C00378,William,White,william.white399@email.com,+1-524-469-2745,1989-06-01,Male,2024-09-29,Active
C00379,Avery,Lopez,avery.lopez780@email.com,+1-476-204-3170,1981-06-03,Male,2024-10-03,Active
C00380,Avery,Moore,avery.moore569@email.com,+1-724-517-2692,1986-06-02,Male,2024-12-05,Active
C00381,Sebastian,Williams,sebastian.williams612@email.com,+1-812-903-6315,1990-06-01,Male,2023-12-03,Active
C00382,Sofia,Gonzalez,sofia.gonzalez798@email.com,+1-286-842-4977,1998-05-30,Other,2023-05-26,Active
C00383,Elizabeth,Garcia,elizabeth.garcia143@email.com,+1-475-408-5397,2004-05-28,Male,2023-08-15,Active
C00384,Mia,Wilson,mia.wilson283@email.com,+1-631-406-8933,1992-05-31,Female,2024-10-14,Active
C00385,Lucas,White,lucas.white641@email.com,+1-707-708-4203,2000-05-29,Male,2023-09-20,Active
C00386,Alexander,Smith,alexander.smith972@email.com,+1-605-440-7224,1987-06-02,Female,2024-01-29,Active
C00387,Jackson,Clark,jackson.clark844@email.com,+1-866-708-3230,1970-06-06,Female,2024-02-28,Active
C00388,Charlotte,Thomas,charlotte.thomas322@email.com,+1-381-507-6228,1964-06-07,Other,2024-03-08,Active
C00389,Joseph,Jackson,joseph.jackson801@email.com,+1-448-433-7161,1985-06-02,Female,2024-03-19,Active
C00390,Mason,Robinson,mason.robinson578@email.com,+1-404-706-9939,1959-06-09,Other,2024-06-30,Active
C00391,Sebastian,Smith,sebastian.smith976@email.com,+1-944-572-4434,1955-06-10,Female,2023-10-10,Active
C00392,Ava,Clark,ava.clark869@email.com,+1-618-789-9180,1989-06-01,Other,2024-08-11,Active
C00393,Lucas,Rodriguez,lucas.rodriguez675@email.com,+1-357-832-7932,1980-06-03,Male,2023-12-11,Active
C00394,Victoria,Thomas,victoria.thomas597@email.com,+1-610-647-9300,1974-06-05,Female,2023-01-23,Active
C00395,Olivia,Sanchez,olivia.sanchez992@email.com,+1-568-818-9796,2003-05-29,Other,2023-05-03,Active
C00396,Sophia,Harris,sophia.harris255@email.com,+1-873-780-6816,1969-06-06,Other,2024-07-14,Active
C00397,Olivia,Jackson,olivia.jackson661@email.com,+1-893-762-7547,2002-05-29,Female,2024-01-27,Active
C00398,Emma,Brown,emma.brown265@email.com,+1-427-622-9499,1964-06-07,Other,2023-06-09,Active
C00399,Chloe,Davis,chloe.davis457@email.com,+1-583-500-8586,1964-06-07,Other,2023-02-05,Active
C00400,Scarlett,Jones,scarlett.jones354@email.com,+1-225-594-2712,2003-05-29,Female,2024-03-04,Active
C00401,Mason,Clark,mason.clark964@email.com,+1-947-245-6707,1979-06-04,Female,2024-02-16,Active
C00402,Benjamin,Taylor,benjamin.taylor495@email.com,+1-556-587-2599,1964-06-07,Other,2023-10-10,Active
C00403,Avery,Hernandez,avery.hernandez69@email.com,+1-507-145-2885,1967-06-07,Female,2024-12-08,Active
C00404,Sophia,Perez,sophia.perez820@email.com,+1-368-858-4996,1973-06-05,Male,2023-07-22,Active
C00405,Mia,Hernandez,mia.hernandez574@email.com,+1-636-573-4798,1997-05-30,Other,2023-11-13,Active
C00406,James,Lee,james.lee674@email.com,+1-642-505-1478,1980-06-03,Male,2023-04-13,Active
C00407,John,Wilson,john.wilson399@email.com,+1-204-821-4519,1960-06-08,Female,2024-06-04,Active
C00408,Ava,Jackson,ava.jackson105@email.com,+1-749-291-6993,1979-06-04,Male,2024-02-02,Active
C00409,Mason,Rodriguez,mason.rodriguez687@email.com,+1-701-640-6134,1969-06-06,Female,2023-04-30,Active
C00410,Matthew,Jackson,matthew.jackson117@email.com,+1-556-460-8501,1956-06-09,Male,2023-04-09,Active
C00411,Alexander,Robinson,alexander.robinson630@email.com,+1-804-186-3194,1993-05-31,Male,2024-02-15,Active
C00412,Alexander,Brown,alexander.brown188@email.com,+1-582-810-3316,1982-06-03,Female,2023-07-27,Active
C00413,Victoria,Jones,victoria.jones589@email.com,+1-592-533-4043,1974-06-05,Other,2023-08-21,Active
C00414,James,Moore,james.moore171@email.com,+1-701-395-3298,1955-06-10,Female,2024-06-23,Active
C00415,Avery,Martin,avery.martin55@email.com,+1-567-109-8939,1956-06-09,Male,2024-08-14,Active
C00416,Elizabeth,Moore,elizabeth.moore518@email.com,+1-868-606-7703,1982-06-03,Female,2023-01-30,Active
C00417,Avery,Thomas,avery.thomas172@email.com,+1-284-678-1505,2006-05-28,Female,2024-05-20,Active
C00418,Henry,Davis,henry.davis551@email.com,+1-495-272-8492,1959-06-09,Other,2023-06-01,Active
C00419,Joseph,Moore,joseph.moore524@email.com,+1-315-686-2871,1956-06-09,Other,2024-04-01,Active
C00420,Daniel,Moore,daniel.moore843@email.com,+1-974-142-8231,1981-06-03,Male,2023-06-21,Active
C00421,Sophia,White,sophia.white850@email.com,+1-869-869-5055,1980-06-03,Male,2024-03-02,Active
C00422,Harper,Lopez,harper.lopez883@email.com,+1-289-549-2923,1957-06-09,Male,2024-05-03,Active
C00423,John,Thompson,john.thompson360@email.com,+1-927-724-8015,2000-05-29,Other,2024-07-15,Active
C00424,Benjamin,Clark,benjamin.clark212@email.com,+1-260-683-6747,1970-06-06,Female,2023-07-05,Active
C00425,Grace,Garcia,grace.garcia332@email.com,+1-920-399-5740,1954-06-10,Female,2023-05-25,Active
C00426,Scarlett,Lewis,scarlett.lewis696@email.com,+1-297-238-7743,1953-06-10,Female,2024-11-01,Active
C00427,Isabella,Thompson,isabella.thompson887@email.com,+1-335-355-3396,1955-06-10,Female,2023-01-03,Active
C00428,Lucas,Harris,lucas.harris864@email.com,+1-892-502-9019,1968-06-06,Other,2024-08-08,Active
C00429,Henry,Lee,henry.lee425@email.com,+1-584-562-2237,1983-06-03,Male,2023-03-24,Active
C00430,Scarlett,White,scarlett.white285@email.com,+1-911-998-7046,1988-06-01,Female,2023-09-23,Active
C00431,John,Smith,john.smith890@email.com,+1-992-967-2526,1966-06-07,Other,2023-09-19,Active
C00432,Emily,Ramirez,emily.ramirez65@email.com,+1-747-507-4568,1977-06-04,Male,2023-10-19,Active
C00433,Henry,Hernandez,henry.hernandez849@email.com,+1-490-445-9967,1972-06-05,Male,2023-05-20,Active
C00434,Joseph,Sanchez,joseph.sanchez352@email.com,+1-898-880-1793,1968-06-06,Male,2024-11-14,Active
C00435,David,Smith,david.smith128@email.com,+1-361-551-8479,1996-05-30,Female,2024-12-31,Active
C00436,Isabella,Lewis,isabella.lewis666@email.com,+1-509-262-5489,1985-06-02,Other,2024-09-27,Active
C00437,Harper,Williams,harper.williams381@email.com,+1-880-764-3711,1968-06-06,Female,2024-11-08,Active
C00438,Alexander,White,alexander.white717@email.com,+1-973-339-8032,1963-06-08,Male,2023-03-01,Active
C00439,Sophia,Smith,sophia.smith219@email.com,+1-688-179-3174,1975-06-05,Male,2023-05-04,Active
C00440,Avery,Smith,avery.smith9@email.com,+1-912-451-2975,2000-05-29,Other,2023-10-26,Active
C00441,Ella,Williams,ella.williams235@email.com,+1-592-191-2678,1985-06-02,Female,2024-09-17,Active
C00442,Alexander,Jones,alexander.jones392@email.com,+1-992-932-3181,1999-05-30,Other,2023-03-16,Active
C00443,Ava,Taylor,ava.taylor577@email.com,+1-208-724-3688,1962-06-08,Female,2023-10-08,Active
C00444,Benjamin,Lee,benjamin.lee767@email.com,+1-355-521-8248,1951-06-11,Male,2024-05-23,Active
C00445,Sophia,Jones,sophia.jones771@email.com,+1-326-703-7291,1988-06-01,Female,2024-01-07,Active
C00446,Isabella,Davis,isabella.davis284@email.com,+1-860-186-5065,1970-06-06,Other,2023-06-14,Active
C00447,Victoria,Martinez,victoria.martinez798@email.com,+1-907-127-5942,1970-06-06,Other,2024-06-04,Active
C00448,Scarlett,Miller,scarlett.miller766@email.com,+1-601-402-1894,1984-06-02,Female,2024-04-30,Active
C00449,Mason,Davis,mason.davis512@email.com,+1-853-708-2163,1985-06-02,Male,2023-07-10,Active
C00450,Abigail,Jones,abigail.jones397@email.com,+1-782-530-6986,1997-05-30,Other,2023-06-21,Active
C00451,Ella,Harris,ella.harris75@email.com,+1-217-701-2106,1995-05-31,Female,2024-12-17,Active
